symbol
TSLA
NVDA
SPY
QQQ
AAPL
MSFT
MSTR
AMZN
META
AVGO
HYG
SMCI
LQD
BA
UNH
SOXL
JPM
CRM
XLF
FXI
MU
BRK.B
COST
ADBE
GLD
XOM
BAC
MRVL
ASML
CSCO
MRK
AMAT
XLE
JNJ
MARA
TXN
SNOW
MCD
KO
XLI
XLV
PANW
PEP
APO
LRCX
WDAY
KRE
ACN
TGT
AMGN
ANET
LIN
NKE
MS
SHOP
TMUS
PYPL
LULU
XLU
T
XBI
CAT
NEE
KLAC
QUBT
SBUX
CMCSA
XLP
GDX
XLY
DHR
DDOG
GM
UAL
COP
SHW
ADI
TJX
PM
ETN
CVS
SPGI
GILD
ABNB
SCHW
CCL
REGN
UNP
VRTX
BX
LOW
ABT
PGR
MPWR
LMT
CDNS
OXY
CI
SLV
HUM
F
RKLB
CMG
AXON
TEAM
RTX
TNA
BSX
COF
DE
DASH
ADP
AAL
EWZ
IYR
NXPI
DAL
MCK
UPST
KKR
ARKK
MDT
AJG
MDLZ
APH
FDX
EQIX
CME
MDB
JD
ULTA
SLB
ICE
AMT
SYK
RCL
HIMS
FTNT
ADSK
TT
FCX
CL
ON
ROST
MO
DECK
ORLY
MMC
ZTS
CNC
WSM
EW
CSX
TZA
USB
DOCU
PH
MSI
KMI
URI
FANG
KDP
XLB
DUK
PNC
MAR
TFC
EL
LNG
EOG
GME
DLR
MPC
CLSK
NOC
ZS
SO
ENPH
ACHR
RIOT
EQT
WELL
HUBS
SNAP
VLO
DKNG
STZ
TRGP
LEN
SPXS
TRV
LYV
TER
CARR
BIDU
TPR
VNQ
OKE
ET
AIG
TWLO
KR
ALL
PSX
PINS
PCG
KHC
NSC
BP
MSCI
EXPE
ZM
NCLH
ANF
TSCO
RH
CCI
BBY
ETR
VALE
O
EFX
AEP
XEL
HWM
BKR
DPZ
PCAR
CBRE
CAH
GIS
ROK
HAL
AMP
D
ECL
USO
OKTA
EXC
APTV
CTSH
IP
DRI
SYF
LCID
CELH
U
LUV
HBAN
ARES
A
HPQ
SPG
SYY
GPN
BIIB
CDW
MLM
YUM
VMC
CCJ
TEL
CMI
MOH
MTB
WYNN
PSA
ITW
STX
WST
STT
AFL
GLW
AME
LPLA
W
CSGP
RMD
SWKS
XPO
PEG
PPG
NDAQ
NTAP
ETSY
WAB
PHM
KEYS
BBWI
CHWY
RJF
NTRA
ED
ALB
BE
LYB
LYFT
CBOE
CFG
BILL
PBR
BLDR
SBAC
RF
ALNY
ACGL
WAT
FOUR
IR
LDOS
FIVE
VRSK
THC
AA
EIX
FOXA
LW
ALGN
AES
HUBB
AEM
CNP
TOL
GPC
EAT
CROX
DTE
LI
CE
IRM
XPEV
JOBY
STLD
KMX
EPAM
TYL
HUT
RL
JBHT
CTRA
MTCH
LITE
BG
PODD
FFIV
DD
APA
CMS
CF
VFC
AWK
ESTC
TRU
EXR
ZBRA
HOLX
AVB
VICI
PTC
INCY
AAOI
LH
CAG
SWK
EXAS
BRO
MGM
PNR
UHS
AR
NBIX
VRSN
NTRS
CLF
STM
MKC
NI
ARE
WCC
GNRC
AEE
CZR
CG
DGX
EPD
AVTR
KSS
LSCC
OLLI
CRL
FDS
CNQ
HST
TSN
STE
EXPD
CHRW
COO
BAX
IFF
ALLY
AAP
SHAK
DVA
SRPT
AMCR
WIX
UTHR
CVE
TDY
MANH
BOOT
ATO
OVV
STLA
ALLE
POOL
FE
HSIC
BR
HII
MAS
INSM
J
EQR
APLS
SSNC
RS
M
MOS
WSC
AVY
CPB
LMND
TAP
ESS
MAA
EVR
WRB
TREX
WY
BMRN
EMN
LNT
PFG
VTRS
URBN
BNTX
CPT
AGCO
KIM
MHK
LBRDK
NTR
MKTX
BXP
EWBC
ARCC
CNX
RGEN
TRMB
ACM
MKSI
BRKR
TTEK
AMH
OLED
LUMN
RRC
PI
BEN
AEO
TFX
MIDD
NOK
REG
PVH
PCTY
MTDR
TM
REXR
AIZ
JAZZ
EXEL
ROL
GL
AMLP
HRL
ARMK
SEDG
FRT
RHI
CRUS
ACHC
NWSA
ADC
TECH
ASAN
BWA
CRSP
FMC
XRAY
NDSN
ALSN
VNO
QLYS
AGQ
IVZ
CUBE
HLNE
SEIC
FNF
GLPI
OPEN
ACWX
RMBS
CIVI
FR
CAKE
APG
AMC
SM
WTRG
TMHC
AAON
SAIC
WU
CORT
IONS
LEGN
FOX
MORN
PLAY
AFG
LOGI
AXSM
NCNO
ADT
RNG
NOG
SITM
SEE
AGX
PZZA
COLD
AGI
ALGM
MGY
LNC
NVAX
ARRY
EOSE
QGEN
TWST
STAG
CBRL
ALGT
MTG
AMG
AMSC
ACIW
LEVI
TFII
CWST
SMPL
AKR
VIRT
REAL
RARE
RVLV
LC
AROC
AL
VCYT
ABR
MGNI
BEAM
HWC
DVAX
EEFT
FLO
NOVT
APLE
AGIO
ARGT
ACAD
ZLAB
ZD
ALRM
AMN
AMX
ABCB
DXC
ARDX
ALT
ABM
ADNT
OTEX
NMIH
CDNA
TALO
SNEX
AMPH
APPN
AOR
FCEL
GIII
AIQ
AIR
ARVN
ANIP
CARS
ARLO
ARCO
GOOS
AMRC
AMRX
ANAB
AIV
APPS
AAT
AGRO
ADTN
ACB
AIA
ACRE
ALLT
ACEL
ALDX
DOMO
AEVA
ANGI
AQMS
ACP
AFRM
AIP
AKRO
ALHC
ALKT
