symbol
AGX
ALGM
MGY
LNC
AMBA
LAZ
JHG
NVAX
VNOM
ARRY
QGEN
COLM
FAF
HMC
EOSE
ESNT
AIRR
RKT
TKR
SATS
ALGT
STAG
MTG
TWST
ACIW
CBRL
AMG
AAXJ
AMSC
ATGE
AMKR
TFII
CWST
SMPL
AKR
LEVI
VIRT
REAL
RARE
RVLV
UFPI
LC
NTLA
AROC
AL
ABR
RPD
PRGS
VCYT
IMO
ACAD
VRRM
FROG
HWC
TRUP
BEAM
MGNI
DVAX
EEFT
FLO
ARWR
NOVT
APLE
AEIS
SNDX
AGIO
VCTR
ARGT
ZLAB
AMN
ALRM
AMX
ABCB
ARCB
FOLD
AOSL
AEHR
AQN
FVRR
DXC
ALT
ARDX
BLMN
ACMR
GOLF
AIN
AEG
NSA
ANGL
CNS
ABM
ADNT
OTEX
CDNA
NMIH
APAM
LGIH
TALO
LEG
AMPH
SNEX
AOR
APPN
AIQ
GIII
FCEL
AIR
ARVN
ANIP
SDGR
SFIX
SCVL
ANDE
LAUR
ARI
AHCO
QNST
BJRI
CARS
ARLO
ARCO
GOOS
AMRC
AMRX
ANAB
AIV
AHH
AMCX
ADPT
ARCT
APPS
AAT
ALEX
AGRO
AQST
ADTN
ANGO
ACB
AIA
ACRE
ACEL
ALLT
ALDX
DOMO
ARKO
ANGI
AQMS
